666,271,916	0
428,143,152	0
1482,1725,206	0
1769,41,1441	0
296,1840,390	0
819,868,1653	0
511,388,828	0
471,269,1455	0
439,1989,1464	0
1553,817,1052	0
1147,1755,717	0
977,521,1687	0
309,157,717	0
1911,72,487	0
769,41,1475	0
1045,667,1113	0
337,1201,1722	0
446,508,1918	0
1948,1536,234	0
290,1798,860	0
456,354,274	0
1928,1381,232	0
1196,991,218	0
262,374,860	0
245,1942,1533	0
1136,1369,860	0
309,511,916	0
666,416,1296	0
1654,317,528	0
666,299,1655	0
1755,935,840	0
17,1107,1656	0
1939,1625	0
252,522,1782	0
1515,541,1878	0
1665,1145,646	0
1285,1505,19	0
1280,1606,354	0
2058,384,1667	0
523,476,1229	0
999,557,1829	0
1665,1351,1107	0
1455,1332	0
172,1156	0
1067,1450	0
118,75,1656	0
2016,557,1923	0
2058,844,1649	0
150,1840,2008	0
892,596,566	0
1196,884,826	0
923,1005,1488	0
3,1234,873	0
1082,650,844	0
1474,2008,667	0
977,590,1560	0
504,1785,1461	0
1344,1563,19	0
1228,1782,264	0
309,1466,1722	0
1455,496,242	0
1998,1272,1416	0
219,1441,754	0
1515,1483,1708	0
196,256,1166	0
477,655,1113	0
213,1981,258	0
76,234,112	0
76,234,112	0
1892,1028,1669	0
238,949,1566	0
769,560,1265	0
1549,578,1005	0
150,354,1927	0
1665,75,1609	0
2058,1323,299	0
2058,670,1376	0
1515,1265,1500	0
2058,384,1563	0
1755,1505,299	0
618,1351,1113	0
1989,564,182	0
698,299,1210	0
265,1066,1755	0
535,1272,1388	0
892,899,1859	0
936,557,1877	0
1373,324,1129	0
936,1272,1790	0
1549,366	0
417,375,1201	0
337,437	0
1320,990,1137	0
1482,1345,1849	0
17,1272,44	0
1837,192,1824	0
805,1137,1272	0
1611,1007	0
207,372,1229	0
446,1505,646	0
129,1174,1878	0
356,329,1746	0
1285,1280,566	0
1971,1776,619	0
1258,454,1113	0
1482,1566	0
994,1005,112	0
506,744,744	0
446,1767,391	0
1515,1066,1989	0
309,1744,501	0
618,1263,1767	0
92,588,368	0
1326,1464,1685	0
901,372,941	0
1654,1990,103	0
1920,1607,1201	0
110,1852,183	0
92,1422,1311	0
936,988,258	0
977,666,1824	0
1288,329,1975	0
455,844,343	0
446,501,1109	0
945,1222,1507	0
698,1234,1459	0
417,873,758	0
196,716,1653	0
1813,497,1925	0
892,588,764	0
372,290	0
1098,1725,1239	0
2058,242,1829	0
235,1272,1016	0
769,716,313	0
892,1927,1927	0
1767,1411,840	0
1561,60	0
129,588,1963	0
265,24,817	0
1235,1505,1464	0
28,497,1222	0
760,1607,1782	0
1769,173,1134	0
1285,1141,1669	0
769,1411,1573	0
769,1411,1573	0
769,188,1037	0
1136,588,1761	0
625,1005,1351	0
1654,1464,1113	0
1512,684,82	0
936,521,317	0
93,790,1927	0
936,25,1536	0
1665,990,104	0
1421,989	0
892,1664,1878	0
446,1968,296	0
901,246,375	0
1016,390,498	0
1892,375,1755	0
235,1084,817	0
235,1084,817	0
925,1430,234	0
1624,234,846	0
446,620,1653	0
1561,1003,13	0
1534,508,641	0
110,323,444	0
219,1664,106	0
17,397,1461	0
689,45,1536	0
1482,1103,17	0
265,1565,282	0
1553,397,1200	0
1228,1884,887	0
175,1141,1536	0
1082,897,17	0
281,41,184	0
1295,19,781	0
1482,484,534	0
1028,990,1175	0
76,1859,2024	0
1474,1708,1835	0
1527,299,375	0
28,749,720	0
945,1094,396	0
925,781,826	0
235,652,1727	0
1411,1664,684	0
561,267,36	0
1928,1695,1893	0
523,323,828	0
952,1725	0
769,1365,1798	0
1257,1727,1066	0
1781,2011,619	0
1124,1234,383	0
1615,1951,1160	0
573,267,1441	0
523,2046,641	0
968,1005,143	0
17,1641,446	0
235,1363,1577	0
471,1918,1873	0
942,809,434	0
925,234,832	0
76,1673	0
55,579,1687	0
235,1454,1113	0
235,1436,1544	0
325,1505,1664	0
309,521,1038	0
290,1708,1780	0
235,336,826	0
1896,667,860	0
1384,161,744	0
1781,1137,1421	0
92,710,168	0
238,476,1685	0
716,1005,1685	0
1534,1179,1066	0
1285,1927,357	0
907,579,1351	0
28,545,1278	0
968,157,553	0
1548,157,19	0
1258,618	0
35,1197,1461	0
235,1990,293	0
1482,749,1311	0
1482,749,1311	0
1482,783,114	0
313,124,1746	0
1693,234,1230	0
235,476,1488	0
1621,1664,845	0
2058,1475,860	0
2058,1475,860	0
1928,684,183	0
1285,266,1761	0
260,1664,1782	0
1693,464	0
945,1441,1637	0
942,1708,1270	0
313,1830,372	0
1373,1376,183	0
1373,1376,183	0
1347,991,1351	0
1347,991,1351	0
150,171,781	0
1992,2011,1145	0
1482,575,1177	0
1283,168,553	0
1435,781,258	0
1928,1996,839	0
35,256,1873	0
235,1637,371	0
1257,173,313	0
1257,173,313	0
1257,173,313	0
1257,173,313	0
1553,1113,1757	0
1373,198,1722	0
1028,710,396	0
658,1767,1669	0
841,1990,258	0
670,1421,119	0
552,256,1704	0
235,1275,1376	0
945,1708,744	0
769,1756,1566	0
1789,783,2011	0
606,158	0
1482,909,1685	0
1028,779,1859	0
1887,1140,528	0
1246,820	0
1564,1464,1990	0
17,1977,476	0
621,1005,1197	0
130,1388	0
1781,991,1919	0
130,1388	0
1624,471,354	0
1257,516,1463	0
3,1732	0
599,1272,845	0
213,100,1869	0
966,416,1358	0
1482,1876,1466	0
1553,1859,1392	0
1545,521,323	0
92,575,860	0
1283,529,516	0
1701,1447,1170	0
913,991,1141	0
1963,501,976	0
504,590,299	0
769,390,948	0
1841,1708,448	0
456,564,119	0
942,545,505	0
2058,575,1433	0
35,1664,1541	0
1887,1288,1272	0
417,644,1687	0
290,267,757	0
1512,1656,605	0
535,1883,1113	0
2058,174,658	0
2058,174,658	0
1028,1653,1005	0
28,1356,1166	0
325,1298,1725	0
2,45,1704	0
1196,911,1852	0
1911,1863	0
1911,1863	0
1421,372,1160	0
1340,684,1541	0
1257,1722,1081	0
1217,868,242	0
