11,101,419,211,260,138,42	0
492,322,245,211,70,68,42	0
496,140,93,138,70,42,373	0
423,53,35,93,54,245,391	0
496,435,374,93,140,210,419	0
212,435,54,391,374,420,138	0
490,420,42,68,419,434,70	0
496,420,32,54,16,77,168	0
17,245,391,260,373,419,434	0
302,322,16,232,54,419,42	0
149,341,434,260,211,419,68	0
250,32,210,434,494,42,68	0
62,435,391,353,322,35,419	0
212,93,435,211,138,260,42	0
236,101,35,25,411,232,36	0
212,411,353,42,138,211,70	0
287,32,36,77,391,407,42	0
447,435,253,25,53,411,260	0
445,25,353,373,260,211,70	0
492,25,374,245,210,35,253	0
46,36,322,168,16,373,494	0
46,54,36,25,341,70,434	0
459,35,341,25,232,68,494	0
459,189,93,232,373,68,494	0
466,35,210,35,373,434,211	0
33,322,54,101,419,138,70	0
108,53,211,70,260,494,373	0
86,53,245,32,16,341,434	0
5,407,232,411,211,494,373	0
496,407,245,77,419,494,373	0
86,189,77,494,419,211,260	0
250,101,260,68,211,42,494	0
149,322,407,211,494,138,70	0
62,420,245,138,42,68,419	0
445,168,189,245,210,54,16	0
86,253,435,322,168,341,140	0
459,435,93,32,245,35,411	0
475,140,407,32,420,494,373	0
490,374,420,168,353,494,211	0
170,53,168,260,138,494,434	0
467,245,32,140,411,407,253	0
467,35,407,140,16,138,70	0
5,435,211,434,373,494,260	0
11,189,391,341,434,373,70	0
496,420,36,32,407,253,138	0
149,411,407,253,411,494,211	0
212,374,70,434,211,260,138	0
466,168,168,32,211,260,68	0
492,210,391,322,42,373,419	0
265,353,168,101,36,42,211	0
423,322,210,419,260,494,42	0
48,35,353,341,140,420,168	0
170,16,341,494,373,68,434	0
454,25,68,419,434,42,260	0
423,210,435,32,407,42,70	0
48,210,420,68,260,419,70	0
17,25,374,211,373,68,494	0
265,101,374,101,53,42,373	0
447,210,232,70,373,494,68	0
86,93,411,260,434,419,70	0
496,341,407,93,494,419,211	0
170,420,374,435,32,70,434	0
475,210,353,25,138,419,260	0
287,16,420,35,138,419,70	0
48,101,420,140,54,77,211	0
141,435,374,411,245,42,211	0
55,35,35,411,232,419,42	0
48,35,407,16,374,373,434	0
169,411,411,353,68,373,434	0
459,101,407,391,210,36,189	0
17,322,253,77,16,138,434	0
250,32,374,260,42,70,68	0
323,435,494,70,434,138,211	0
48,25,391,420,54,232,494	0
170,53,411,322,54,407,260	0
466,353,494,373,138,419,260	0
445,36,434,211,68,138,70	0
86,253,35,373,211,138,70	0
492,101,77,341,419,42,260	0
86,36,93,138,419,494,42	0
48,374,232,407,341,435,138	0
149,36,420,374,138,419,434	0
236,54,68,260,70,211,494	0
55,435,407,373,42,260,494	0
169,232,168,407,25,93,341	0
323,245,210,189,211,138,68	0
170,420,434,260,42,494,138	0
459,16,93,16,35,54,211	0
5,36,374,53,77,42,434	0
461,391,245,419,373,70,68	0
108,322,16,68,138,42,373	0
265,140,245,232,32,25,168	0
86,411,341,77,419,70,42	0
33,232,42,260,138,494,70	0
169,322,101,419,68,494,260	0
55,101,36,341,25,260,211	0
55,232,168,101,36,42,70	0
454,77,322,140,341,36,93	0
302,101,25,189,341,140,374	0
492,232,253,93,25,36,42	0
141,77,245,374,232,373,70	0
454,32,411,407,138,70,434	0
459,32,35,32,70,419,434	0
17,16,210,341,77,411,42	0
265,253,16,232,36,210,42	0
323,253,245,70,138,373,211	0
11,32,435,42,260,434,211	0
454,407,168,140,101,36,353	0
33,374,93,322,32,25,245	0
445,420,54,101,232,42,494	0
250,391,36,54,260,373,211	0
250,245,140,341,407,35,374	0
250,232,245,353,32,391,434	0
141,420,407,35,373,419,434	0
466,322,253,140,232,42,70	0
11,391,407,77,168,232,374	0
475,435,211,68,419,260,70	0
492,391,407,140,189,419,260	0
490,407,140,210,353,245,435	0
344,25,189,42,419,373,211	0
423,168,435,353,420,138,68	0
475,210,35,374,407,419,373	0
141,32,494,260,419,211,68	0
461,53,420,77,70,434,138	0
461,253,232,407,245,168,373	0
17,253,210,407,93,245,373	0
492,101,16,211,494,419,138	0
46,322,435,341,68,211,260	0
445,54,435,391,253,25,407	0
236,16,36,232,373,42,68	0
466,25,374,101,373,138,494	0
490,353,53,189,420,168,93	0
466,341,407,77,189,411,68	0
475,168,54,210,70,42,138	0
250,32,407,494,419,138,70	0
461,140,411,232,494,419,70	0
323,140,211,419,70,138,434	0
490,374,419,70,494,211,42	0
265,411,407,253,138,211,494	0
461,25,53,32,419,68,434	0
445,77,260,68,138,70,494	0
323,93,68,42,260,211,138	0
265,35,168,260,419,373,42	0
11,93,253,93,420,35,189	0
5,25,53,140,260,68,494	0
344,140,93,54,32,245,168	0
48,353,245,341,53,140,211	0
490,16,36,341,353,420,391	0
170,407,16,35,322,407,374	0
55,101,68,211,70,494,42	0
141,54,420,138,70,42,211	0
490,374,68,434,42,138,211	0
48,140,70,68,373,419,260	0
17,353,373,434,68,419,70	0
212,374,494,434,42,373,211	0
490,374,341,391,435,322,494	0
141,77,42,70,68,138,373	0
445,36,77,35,341,245,373	0
11,322,435,420,260,494,138	0
459,140,140,25,373,211,138	0
11,25,32,419,373,68,434	0
461,210,138,42,68,434,260	0
212,420,68,434,419,494,138	0
454,140,322,373,419,434,138	0
454,32,93,25,341,232,253	0
344,77,260,70,434,68,494	0
212,77,70,419,42,211,434	0
492,374,419,70,494,211,138	0
445,54,36,140,68,138,42	0
55,25,341,253,53,353,35	0
447,353,35,341,411,140,253	0
467,407,32,374,411,70,434	0
11,35,53,411,407,420,211	0
48,140,210,77,189,419,42	0
149,36,210,411,391,245,138	0
302,353,420,419,42,434,138	0
287,407,36,245,260,434,70	0
445,411,353,322,16,391,494	0
454,54,411,138,42,211,434	0
344,245,93,435,245,101,232	0
423,16,16,253,42,419,373	0
344,420,36,189,253,419,260	0
490,140,32,391,77,54,435	0
323,25,353,25,138,260,419	0
492,391,53,25,260,494,70	0
454,16,420,138,211,494,68	0
459,420,168,253,245,189,434	0
46,253,210,36,373,419,138	0
11,353,77,189,420,168,70	0
323,245,36,210,93,77,189	0
170,54,53,232,341,54,93	0
445,77,210,36,53,93,168	0
250,353,374,32,353,68,419	0
48,25,341,260,494,211,70	0
445,322,435,245,211,68,434	0
302,232,435,54,101,232,42	0
108,53,494,260,419,42,211	0
475,420,411,25,35,189,494	0
48,253,70,42,68,419,138	0
236,420,407,138,494,373,211	0
423,341,32,420,93,70,373	0
86,35,391,42,373,494,419	0
141,210,341,253,101,420,138	0
447,189,411,353,374,210,260	0
5,391,168,260,373,42,211	0
490,36,68,70,434,419,494	0
250,35,32,494,70,260,42	0
46,25,211,70,434,373,494	0
62,16,140,435,253,245,54	0
454,391,53,189,374,419,494	0
475,253,54,322,494,419,260	0
423,168,54,16,211,434,138	0
302,93,93,42,70,260,211	0
287,25,54,42,260,70,419	0
170,232,189,36,494,68,260	0
250,36,420,245,391,101,168	0
108,35,93,411,494,373,419	0
265,77,210,101,53,138,419	0
141,245,353,70,419,42,373	0
302,53,189,245,35,42,138	0
55,77,32,411,168,70,260	0
236,391,435,16,494,68,373	0
170,168,140,53,374,70,373	0
475,232,322,420,101,36,419	0
265,77,77,260,138,494,211	0
287,77,32,35,407,140,245	0
55,36,341,434,494,419,138	0
55,101,101,322,140,68,70	0
141,53,353,322,420,140,419	0
86,101,407,420,419,260,434	0
170,77,42,419,211,434,260	0
490,411,210,53,253,93,260	0
250,374,322,32,42,434,494	0
447,32,189,353,32,420,211	0
55,16,25,435,70,373,260	0
250,420,211,70,494,42,138	0
86,245,101,54,189,494,419	0
287,341,322,211,68,70,42	0
212,140,70,42,434,419,211	0
454,407,93,411,341,101,210	0
454,93,211,434,260,68,42	0
490,168,189,25,434,70,42	0
492,374,189,232,25,140,253	0
17,16,411,391,140,32,373	0
169,53,25,53,322,407,138	0
17,54,140,138,211,42,260	0
170,232,341,16,435,407,77	0
496,77,353,168,494,42,260	0
344,411,138,434,42,211,68	0
496,189,341,245,140,494,70	0
46,210,25,189,353,407,434	0
467,232,36,25,494,70,138	0
149,168,353,420,25,93,42	0
302,32,35,70,68,419,494	0
302,420,53,140,211,260,42	0
302,32,245,322,353,407,260	0
17,232,420,32,374,373,211	0
265,232,245,101,407,232,211	0
17,32,140,260,138,70,42	0
496,35,374,168,54,36,101	0
490,435,140,253,419,494,211	0
302,53,374,232,211,138,68	0
55,407,435,35,168,68,419	0
344,391,353,435,419,138,434	0
496,232,322,36,245,168,138	0
475,101,70,373,138,419,68	0
55,77,374,70,494,68,419	0
423,32,419,260,434,138,211	0
287,35,232,140,77,245,138	0
459,93,93,32,353,341,260	0
344,353,36,341,70,211,138	0
86,35,253,36,70,211,373	0
323,25,435,373,68,494,138	0
55,32,210,77,374,32,260	0
33,322,353,35,93,253,138	0
287,77,210,32,341,101,434	0
62,77,16,353,42,138,419	0
108,411,353,341,245,42,138	0
447,232,42,211,419,68,138	0
11,435,435,54,210,341,68	0
344,245,253,434,260,70,419	0
265,232,36,42,419,373,70	0
445,435,168,42,494,434,70	0
423,210,435,232,322,54,93	0
108,411,232,168,260,494,68	0
302,77,140,419,42,434,138	0
5,35,494,211,260,434,373	0
344,16,189,245,411,260,70	0
55,54,189,25,373,211,138	0
17,210,25,260,68,211,138	0
302,101,322,391,35,494,68	0
492,411,232,420,54,407,35	0
461,407,25,211,434,419,70	0
169,407,140,341,211,68,434	0
490,407,32,16,322,411,435	0
490,35,494,373,138,434,419	0
108,232,32,322,434,138,70	0
62,16,253,434,373,68,70	0
461,93,35,373,419,138,211	0
475,16,374,420,373,260,211	0
344,322,232,53,54,419,68	0
170,101,210,93,341,25,411	0
344,341,36,35,77,253,211	0
149,77,253,168,245,419,373	0
287,101,391,407,93,140,42	0
492,35,407,373,494,68,211	0
86,407,189,210,434,211,138	0
490,93,232,322,245,35,140	0
46,77,53,54,68,373,42	0
212,210,189,93,16,32,42	0
467,101,140,35,210,70,419	0
48,232,322,341,253,32,54	0
445,140,391,53,245,232,77	0
475,232,53,391,32,420,210	0
461,210,245,93,140,101,210	0
5,407,101,25,322,420,70	0
236,232,42,211,494,260,373	0
86,25,253,420,54,435,70	0
212,53,253,435,101,53,77	0
212,353,53,140,138,68,70	0
170,101,53,353,93,35,373	0
475,168,391,16,374,36,245	0
33,36,232,140,420,211,68	0
496,54,373,42,68,70,211	0
466,32,54,25,77,210,245	0
423,16,391,211,138,70,419	0
344,32,420,35,211,494,138	0
302,54,353,25,341,245,260	0
11,322,70,494,434,419,260	0
108,53,245,374,70,494,138	0
496,435,435,53,16,210,42	0
149,53,373,434,260,68,494	0
5,322,168,42,373,434,494	0
46,210,77,494,373,419,211	0
496,353,25,101,253,341,68	0
5,435,16,140,260,70,373	0
490,36,140,189,353,210,341	0
169,53,53,68,373,42,211	0
461,374,189,211,138,68,373	0
466,322,253,391,32,77,260	0
323,420,93,189,391,434,138	0
344,253,16,77,210,374,93	0
447,245,25,407,411,101,373	0
17,16,245,35,420,407,374	0
250,140,411,16,353,68,70	0
169,232,253,260,211,68,373	0
55,54,232,260,70,419,138	0
423,101,411,407,419,211,434	0
492,391,341,374,322,232,36	0
46,54,36,54,16,25,373	0
265,93,420,435,210,232,373	0
454,232,253,42,138,68,70	0
323,168,101,210,168,232,260	0
48,232,68,70,211,42,434	0
423,407,411,341,70,434,68	0
55,32,253,68,70,260,494	0
86,245,391,101,253,374,138	0
