1465,889,1466,1346	0
500,1255,944,1883,483	0
1462,285,1287,1805,864,1019,1728,1266	0
166,805,1798,1420	0
59,1194,1793,1906	0
338,775,547,342,187,624	0
59,1194,1793,1906	0
775,985,410,1266	0
59,1194,1793,1906	0
525,1763,1701,254	0
127,342,1257,660,881,1715,293,1810,529	0
1984,137,1256	0
291,1684,1139,424,1753,1015,1273	0
59,1194,1793,1906	0
612,801,1888,1343,1685,1211,813,405,186,562,1179,313	0
1774,1684,91,1835,1939	0
186,1877,76,1414,254,465	0
684,1024,1367,1242,938,254	0
830,615,1798,1420	0
1272,2023,1447	0
1175,1512,615,907	0
845,1758,801,944,1883,483,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1021,775,980,1883,483,465	0
1802,478,889,813,140	0
186,1877,76,1414,254	0
725,1073,1585,568	0
186,1877,76,1414,254,465	0
391,554,108,1044,280	0
1252,1252,392,1605,1013,635,143	0
1175,199,1798,1420	0
391,554,108,1044,280	0
1252,1252,392,1605,1013,635,143	0
1252,1252,392,1605,1013,635,143	0
435,1006,1414,1954,2012	0
1717,1013,268,1263,1700,1916,6,186,562,1179,313	0
1026,1194,1605,24,1001,143	0
1685,547,1639,1021,1659,980,67,930,84,186,562,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1774,775,980,1883,483,465,1802,478,889,813,140	0
186,1877,76,1414,254	0
1116,643,684,1024,1367,1242,938,254	0
1913,331,288,698	0
26,857,24,1001,209	0
23,225,101,938,254	0
1993,1690,1465,382,1798	0
864,1367,1226,2001,1174,140	0
1462,285,1287,1805,864,1019,1728,1266	0
864,1968,1389,611,225,1420,2036,513,1179,313	0
864,1367,1548,889,1174,140	0
75,1417,1198,1445,1465,382,1798	0
1605,1013,635,143	0
186,801,1288,896,254	0
805,1021,538,668,1148,1343	0
451,1789,524,435,1278,980,67,186,562,1179,313	0
805,1021,538,668,1148,1343	0
137,1814,889,254	0
585,1175,692,1629,1148,1343	0
1968,1389,1148,1343	0
1342,2005,1561	0
286,1917,784,801	0
1224,1414,1263,538,668,889,254	0
1968,1389,1148,1343	0
1462,285,1287,1805,864,1019,1728,1266	0
338,775,547,342,187,624	0
127,342,1257,660,881,1715,293,1810,529	0
1984,137,1256	0
137,1814,889,254	0
585,1175,692,1629,1148,1343	0
166,805,1798,1420	0
1979,1067,153,1724	0
500,1255,944,1883,483	0
1685,2009,855,406,1896,839,1808	0
137,1814,889,254	0
1968,1045,1116,216	0
618,1973,1699	0
186,801,1288,896,254	0
186,1877,76,1414,254,465	0
684,1024,1367,1242,938,254	0
830,615,1798,1420	0
1272,2023,1447	0
1175,1512,615,907	0
845,1758,801,944,1883,483,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1021,775,980,1883,483,465	0
1802,478,889,813,140	0
186,1877,76,1414,254	0
725,1073,1585,568	0
186,1877,76,1414,254,465	0
1251,26,1,695	0
391,554,108,1044,280	0
1175,199,1798,1420	0
391,554,108,1044,280	0
1252,1252,392,1605,1013,635,143	0
1252,1252,392,1605,1013,635,143	0
435,1006,1414,1954,2012	0
864,1367,742,1728,807,1308,1949,517,1779,819,695	0
1717,1013,268,1263,1700,1916,6,186,562,1179,313	0
1685,547,1639,1021,1659,980,67,930,84,186,562,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1774,775,980,1883,483,465,1802,478,889,813,140	0
186,1877,76,1414,254	0
1116,643,684,1024,1367,1242,938,254	0
612,78,1342,1953,951	0
1913,331,288,698	0
23,225,101,938,254	0
1605,1013,635,143	0
835,841,1785,801,1511,1420	0
1148,424,1021,1574,1015	0
1984,137,1256	0
585,1175,692,1629,1148,1343	0
1224,1414,1263,538,668,889,254	0
127,342,1257,660,881,1715,293,1810,529	0
1148,424,1021	0
12,1298,1631,1236,209	0
391,1811,297,1236,209	0
864,1968,1389,611,225,1420,2036,513,1179,313	0
697,331,1021,37,209	0
1918,525,1763,1701,254	0
1918,525,1763,1701,254	0
1984,137,1256	0
291,1684,1139,424,1753,1015,1273	0
1275,408,2011,2011,320,585,1175,692,1629,1148,1343	0
612,801,1888,1343,1685,1211,813,405,186,562,1179,313	0
1774,1684,91,1835,1939	0
1993,1690,1465,382,1798	0
1462,285,1287,1805,864,1019,1728,1266	0
1148,424,1021,1574,1015	0
864,1367,1548,889,1174,140	0
75,1417,1198,1445,1465,382,1798	0
1605,1013,635,143	0
186,801,1288,896,254	0
805,1021,538,668,1148,1343	0
805,1021,538,668,1148,1343	0
864,1367,1226,2001,1174,140	0
359,1659,45,597	0
1389,127,2016,809,1017,2001,1273	0
59,1194,1793,1906	0
612,801,1888,1343,1685,1211,813,405,186,562,1179,313	0
500,1255,944,1883,483	0
26,106,1720,1,695	0
451,1699,43,801,663,159,156,186,562,1179,313	0
864,1968,1389,611,225,1420,2036,513,1179,313	0
864,1968,1389,611,225,1420,2036,513,1179,313	0
275,938,1548,2001,1779,819,695	0
1402,1713,864,1019,914,1754,1822	0
427,1801,144,1102,1728,1266	0
186,1877,76,1414,254,465	0
684,1024,1367,1242,938,254	0
830,615,1798,1420	0
1272,2023,1447	0
1175,1512,615,907	0
845,1758,801,944,1883,483,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1021,775,980,1883,483,465	0
1802,478,889,813,140	0
186,1877,76,1414,254	0
725,1073,1585,568	0
186,1877,76,1414,254,465	0
1251,26,1,695	0
391,554,108,1044,280	0
1175,199,1798,1420	0
391,554,108,1044,280	0
1252,1252,392,1605,1013,635,143	0
1252,1252,392,1605,1013,635,143	0
435,1006,1414,1954,2012	0
864,1367,742,1728,807,1308,1949,517,1779,819,695	0
1717,1013,268,1263,1700,1916,6,186,562,1179,313	0
1685,547,1639,1021,1659,980,67,930,84,186,562,1179,313	0
845,1758,801,944,1883,483,1179,313	0
1897,1774,775,980,1883,483,465,1802,478,889,813,140	0
186,1877,76,1414,254	0
1116,643,684,1024,1367,1242,938,254	0
612,78,1342,1953,951	0
1913,331,288,698	0
23,225,101,938,254	0
1462,285,1287,1805,864,1019,1728,1266	0
298,801,938,254	0
198,1545,1757,1190,938,254	0
1973,1238,1512,1461,807	0
566,1945,68,1015,1273	0
338,775,547,342,187,624	0
451,1789,524,435,1278,980,67,186,562,1179,313	0
1774,1684,91,1835,1939	0
1993,1690,1465,382,1798	0
274,1417,1198,1445,1465,382,1798	0
805,1021,538,668,1148,1343	0
1968,1389,1148,1343	0
286,1917,784,801	0
684,1024,1367,1242,938,254	0
830,615,1798,1420	0
1272,2023,1447	0
1175,1512,615,907	0
845,1758,801,944,1883,483,1179,313	0
845,1758,801,944,1883,483,1179,313	0
